token_id,name,mouth,background,clothes,fur,head,head accessory,finish,jewellery,vision,eyes,defense,shooting,rarity_score,rarity_rank
215,Kong #215,Drool,Yellow,Shaolin Vest,Sky Blue,Blonde Bun,Broken Glasses,24,,88,Sad,47,34,11476.87760817659,538.0
216,Kong #216,Gold Saber Toothed,Dark Blue,Yellow Suit,White Noise,,,46,,52,Angry,39,41,10292.757474850878,7991.0
217,Kong #217,Ooh,Brown,Cyan Jersey,Sky Blue,,,20,,62,Bloodshot,42,49,10475.910301614498,3266.0
218,Kong #218,Regular,Pink,Shaolin Vest,Green,,Vibe Glasses,41,,57,Regular,71,51,10310.120285565072,7220.0
219,Kong #219,Scream,Yellow,Mamba Jersey,Aurora,Crown,,45,,45,Angry,35,63,10949.958458268406,971.0
220,Kong #220,Scream,Purple,Red Kimono,White Noise,Blonde Bun,,55,,45,Angry,35,28,10340.688175629284,6054.0
221,Kong #221,Shows Teeth,Purple,Tracksuit,Black,Red Bandana,,41,,41,Angry Wink,45,75,10403.894741692517,4318.0
222,Kong #222,Regular,Pink,Tracksuit,Sky Blue,,,75,,62,Wide,35,53,10370.651824234521,5117.0
223,Kong #223,Missing Teeth,Gold,Navy Suit,Red,Winter Hat,Blue Shades,60,,63,Regular,57,84,10896.221403564932,1042.0
224,Kong #224,Ooh,Yellow,White Tee,Black,Winter Hat,,24,,29,Closed,26,55,10439.827301381098,3739.0
225,Kong #225,Gold Saber Toothed,Purple,Striped Tee,Black,RKL Cap Forward,,42,,45,Regular,54,55,10260.9690993295,9230.0
226,Kong #226,Shows Teeth,Grey,Fusion Vest,Crystal,,Nose Ring,49,,38,Bloodshot Blue,46,33,11678.703475759583,376.0
227,Kong #227,Regular,Dark Blue,Shirt And Tie,Red,Chopsticks Bun,Red Shades,54,,58,Regular,19,35,10504.05886261529,2951.0
228,Kong #228,Scream,Pink,Cheetah Dego Tee,Sky Blue,,Blue Shades,55,,40,Sad,55,40,10264.29701109032,9128.0
229,Kong #229,Kiss,Cyan,,Red,RKL Cap Sideways,,26,,46,Closed,35,66,10326.102718237204,6621.0
230,Kong #230,Kiss,Light Blue,Tracksuit,Brown,,,33,,51,Regular,38,50,10265.51536060095,9076.0
231,Kong #231,Regular,Yellow,White Tee,White Noise,Beanie,,95,,20,Regular,57,23,13869.068368596552,44.0
232,Kong #232,Ooh,Grey,Red Kimono,Black,,,36,,33,Bloodshot,56,71,10332.529242071747,6352.0
233,Kong #233,Scream,Red,Cheetah Dego Tee,Brown,,,43,,85,Angry,59,44,10648.017040161598,1870.0
234,Kong #234,Ooh,Red,Red Kimono,White Noise,Cap Forward,,47,,76,Sad,43,59,10389.55896485425,4628.0
235,Kong #235,Cigar,Gold,Striped Tee,Black,RKL Cap Forward,,22,,54,Angry Wink,69,64,10702.409494239293,1558.0
236,Kong #236,Drool,Light Blue,Dress,Grey,,,39,,70,Regular,85,22,10840.803445353908,1114.0
237,Kong #237,Cigar,Pink,Cheetah Dego Tee,Grey,Cap Forward,,65,,36,Angry Wink,63,58,10349.259792965897,5781.0
238,Kong #238,Ooh,Yellow,Striped Tee,Red,,,16,,64,Sad,55,45,10686.908313033795,1639.0
239,Kong #239,Regular,Dark Blue,Striped Tee,Green,Russian Cap,,25,,43,Regular,56,75,10466.888201136451,3394.0
240,Kong #240,Regular,Light Blue,Navy Suit,Pink,Bowler,,87,,60,Wide Scar,67,53,10772.35113352245,1278.0
241,Kong #241,Ooh,Pink,White Tee,Green,Chopsticks Bun,Vibe Glasses,92,,47,Angry Wink,65,55,11933.562175459614,244.0
242,Kong #242,Regular,Red,Hawaii Shirt,Brown,Cap Forward,,46,,40,Sad,42,42,10250.229909028612,9535.0
243,Kong #243,Regular,Red,White Tee,White Noise,,,65,,61,Wide,41,72,10309.830964474037,7234.0
244,Kong #244,Shows Teeth,Grey,White Tee,Brown,Chopsticks Bun,,14,,66,Angry Scar,23,26,10828.392374123281,1142.0
245,Kong #245,Drool,Brown,Biker Jacket,Green,,,50,,59,Closed,67,53,10255.152308942574,9404.0
246,Kong #246,Kiss,Light Grey,RKL Tee,Pink,,,30,,55,Regular,88,18,11583.074677598424,466.0
247,Kong #247,Ooh,Grey,Green Kimono,Black,Ski Glasses,,62,,63,Closed,72,26,10451.664896393406,3588.0
248,Kong #248,Regular,Pink,White Tee,Brown,Winter Hat,,17,,70,Regular,57,43,10648.038482058837,1869.0
249,Kong #249,Saber Toothed,Dark Blue,Dego Tee Blooded,Black,Beanie,,32,,9,Bloodshot,55,59,11243.17548469244,725.0
250,Kong #250,Cigar,Pink,White Tee,Green,,,68,,23,Wide Scar,45,47,10414.18830819129,4138.0
251,Kong #251,Scream,Yellow,Cheetah Dego Tee,Brown,Winter Hat,,52,,35,Bloodshot,59,26,10329.994441351879,6473.0
252,Kong #252,Scream,Purple,Yellow Suit,Red,Beanie,,37,,48,Wide Scar,31,46,10327.46594720196,6568.0
253,Kong #253,Ooh,Light Blue,Dress,Grey,King Band,Vibe Glasses,73,,55,Angry,71,50,10448.332696729763,3624.0
254,Kong #254,Scream,Grey,Hawaii Shirt,Black,King Band,,87,,36,Bloodshot,52,58,10755.752530017338,1315.0
255,Kong #255,Cigar,Brown,Biker Jacket,Sky Blue,Beanie,,7,,34,Wide,73,52,12333.97092519557,144.0
256,Kong #256,Diamond Teeth,Yellow,,Zebra,Mamba Band,,43,Gold Chain,48,Heterochromia,46,58,11650.242152407825,414.0
257,Kong #257,Regular,Brown,Cheetah Dego Tee,Black,Red Bandana,,47,,53,Regular,67,22,10386.22705559982,4721.0
258,Kong #258,Shows Teeth,Brown,Cyan Jersey,Brown,Blonde Bun,,53,,75,Sad,23,100,11857.161720724811,279.0
259,Kong #259,Scream,Grey,,Grey,Blue Pigtails,,43,,34,Regular,25,76,10469.477213826987,3364.0
260,Kong #260,Regular,Light Grey,Dress,Black,,,52,,23,Angry Wink,40,43,10368.020794782075,5183.0
261,Kong #261,Scream,Gold,Cheetah Dego Tee,Grey,,,47,,26,Angry,51,54,10510.202539070166,2882.0
262,Kong #262,Saber Toothed,Cyan,Dego Tee Blooded,Black,,,57,,42,Wide Scar,21,47,10412.724024202214,4161.0
263,Kong #263,Kiss,Purple,Navy Suit,Brown,RKL Cap Sideways,,55,,52,Closed,66,50,10284.03253945915,8359.0
264,Kong #264,Drool,Cyan,Green Kimono,Pink,Bowler,,19,,57,Sad,29,25,10657.191813607542,1804.0
265,Kong #265,Saber Toothed,Brown,,Sky Blue,Blonde Bun,,20,,56,Regular,65,41,10474.328117055542,3294.0
266,Kong #266,Kiss,Purple,Trippy Tee,Green,,,54,,37,Angry,42,66,10280.944659858167,8476.0
267,Kong #267,Tongue Out,Pink,,Brown,Cap Forward,3D Glasses,62,,43,Wide,41,59,10290.575628044859,8074.0
268,Kong #268,Regular,Gold,White Tee,Black,Winter Hat,,8,,55,Angry Scar,52,35,11866.576712715852,275.0
269,Kong #269,Ooh,Brown,Hawaii Shirt,Sky Blue,Red Bandana,Vibe Glasses,80,,49,Closed,43,44,10540.809073013612,2583.0
270,Kong #270,Gold Scream,Cyan,Trippy Tee,Sky Blue,Russian Cap,,60,,32,Regular,55,44,10322.367231793869,6769.0
271,Kong #271,Kiss,Purple,White Tee,Grey,Green Beret,Vibe Glasses,45,,73,Regular,39,37,10393.750832132704,4547.0
272,Kong #272,Ooh,Red,Tracksuit,Grey,Purple Bandana,,51,,79,Closed,26,50,10470.23030845811,3354.0
273,Kong #273,Shows Teeth,Gold,White Tee,Green,Winter Hat,3D Glasses,32,,52,Wide,51,56,10522.777397308559,2744.0
274,Kong #274,Gold Smirk,Light Blue,Fusion Gi,Pink,Beanie,,63,,79,Regular,50,66,10458.595186409108,3503.0
275,Kong #275,Ooh,Brown,White Tee,White Noise,,Red Shades,63,,14,Wide Scar,36,53,10614.48312613992,2056.0
276,Kong #276,Shows Teeth,Cyan,,Green,,Monocle,53,,25,Angry,57,36,10369.831764366238,5139.0
277,Kong #277,Saber Toothed,Purple,Hawaii Shirt,Grey,,Red Shades,51,,60,Regular,24,10,10949.558101691313,972.0
278,Kong #278,Gold Smirk,Brown,Cheetah Dego Tee,Black,Blue Pigtails,Red Shades,52,,18,Regular,29,48,10576.235211118226,2295.0
279,Kong #279,Cigar,Light Blue,Green Kimono,Red,Beanie,Blue Shades,32,,45,Angry,35,47,10390.061120872007,4617.0
280,Kong #280,Regular,Dark Blue,Hawaii Shirt,Pink,Winter Hat,,49,,58,Regular,41,66,10271.585168374935,8841.0
281,Kong #281,Saber Toothed,Light Grey,Biker Jacket,Sky Blue,Horse Jockey Hat,,73,,25,Bloodshot,56,37,10468.91697687657,3369.0
282,Kong #282,Drool,Pink,Red Kimono,Sky Blue,Horse Jockey Hat,Broken Glasses,38,,90,Wide,50,41,11555.268713095938,482.0
283,Kong #283,Regular,Yellow,Tracksuit,Pink,Beanie,,32,,71,Regular,73,48,10429.519994193462,3894.0
284,Kong #284,Regular,Light Blue,Green Kimono,Pink,Ski Glasses,,57,,33,Closed Scar,53,42,10328.960378869571,6502.0
285,Kong #285,Tongue Out,Pink,Monk Robe,Grey,,,37,,36,Angry Wink,58,61,10331.761377613184,6396.0
286,Kong #286,Shows Teeth,Pink,,Brown,Horse Jockey Hat,,53,,52,Wide Scar,23,24,10434.096947439057,3819.0
287,Kong #287,Cigar,Light Grey,Biker Jacket,Black,,,29,,64,Regular,48,39,10334.781494022069,6262.0
288,Kong #288,Scream,Brown,,White Noise,Chopsticks Bun,,45,,64,Bloodshot,43,44,10282.818159692135,8395.0
289,Kong #289,Missing Teeth,Grey,Red Kimono,Green,RKL Cap Sideways,,66,,60,Sad,35,61,10331.830799613683,6388.0
290,Kong #290,Ooh,Grey,Yellow Suit,Sky Blue,,Vibe Glasses,53,,56,Angry,62,41,10316.207987143358,6991.0
291,Kong #291,Drool,Red,,Red,RKL Cap Sideways,Monocle,35,,56,Wide,35,76,10429.166637485634,3900.0
292,Kong #292,Saber Toothed,Red,,Brown,Horse Jockey Hat,,48,,61,Regular,31,55,10267.666898917025,8996.0
293,Kong #293,Tongue Out,Gold,Trippy Tee,Brown,Ski Glasses,,50,,49,Bloodshot,19,60,10698.186332130645,1585.0
294,Kong #294,Regular,Grey,Hawaii Shirt,Brown,Purple Bandana,,56,,54,Closed,37,61,10269.04579317725,8941.0
295,Kong #295,Missing Teeth,Light Grey,Striped Tee,Grey,Tophat,,34,,39,Closed,48,39,10320.161891954263,6860.0
296,Kong #296,Scream,Purple,Lab Coat,Brown,,,33,,33,Angry Scar,33,49,10347.99621986842,5822.0
297,Kong #297,Shows Teeth,Red,Shirt And Tie,Green,Bowler,Red Shades,44,,96,Regular,37,23,11788.776106334153,310.0
298,Kong #298,Gold Smirk,Pink,,Sky Blue,Purple Bandana,,49,,53,Regular,72,57,10292.152583221323,8017.0
299,Kong #299,Regular,Dark Blue,Yellow Suit,White Noise,,,52,,73,Wide,51,57,10354.543894661012,5588.0
300,Kong #300,Gold Saber Toothed,Grey,White Tee,Green,,,43,,67,Sad,69,52,10320.273993786577,6856.0
301,Kong #301,Cigar,Light Grey,Shirt And Tie,Black,Bowler,,62,,62,Wide Scar,52,50,10318.957119206189,6904.0
302,Kong #302,Tongue Out,Grey,Striped Tee,Sky Blue,Horse Jockey Hat,,65,,45,Closed,50,47,10289.0710556646,8136.0
303,Kong #303,Gold Scream,Pink,Dress,Black,Purple Bandana,,37,,56,Regular,52,32,10334.05686612406,6291.0
304,Kong #304,Regular,Light Blue,Tracksuit,Red,,,76,,52,Angry Wink,63,59,10370.12705107641,5132.0
305,Kong #305,Saber Toothed,Light Blue,Shaolin Vest,Black,,,56,,35,Wide,62,100,11646.171117674221,420.0
306,Kong #306,Ooh,Grey,Fusion Gi,Sky Blue,Chopsticks Bun,Vibe Glasses,51,,44,Closed,74,10,11008.029198775854,900.0
307,Kong #307,Drool,Brown,White Tee,Brown,Cap Forward,,55,,56,Wide,57,43,10252.009762944479,9483.0
308,Kong #308,Regular,Yellow,Shaolin Vest,Green,Blue Pigtails,,47,,61,Wide Scar,45,31,10298.66113862736,7709.0
309,Kong #309,Ooh,Brown,,Brown,,,41,,58,Closed Scar,48,21,10404.02640427111,4311.0
310,Kong #310,Gold Smirk,Yellow,Shaolin Vest,Brown,Tophat,,26,,44,Bloodshot,50,41,10350.120961330296,5750.0
311,Kong #311,Shows Teeth,Cyan,Biker Jacket,Sky Blue,RKL Cap Forward,3D Glasses,42,,61,Wide,64,68,10331.953546834588,6379.0
312,Kong #312,Shows Teeth,Grey,Red Kimono,Red,Bowler,,57,,47,Sad,25,61,10372.27331988145,5075.0
313,Kong #313,Gold Saber Toothed,Light Grey,Shirt And Tie,Pink,Blonde Bun,Gold Stud,79,,40,Wide Scar,57,32,10516.772420574185,2808.0
314,Kong #314,Referee,Pink,,Black,,,24,,75,Angry,74,48,10514.709211790054,2826.0
315,Kong #315,Missing Teeth,Grey,Tracksuit,White Noise,Russian Cap,Blue Shades,65,,48,Regular,35,41,10340.262094944781,6069.0
316,Kong #316,Regular,Light Blue,Striped Tee,Sky Blue,Horse Jockey Hat,Gem Earring,48,,38,Angry,22,35,10465.328540472925,3412.0
317,Kong #317,Regular,Light Blue,Navy Suit,Black,Purple Bandana,,71,,75,Wide Scar,25,42,10531.614239648778,2664.0
318,Kong #318,Drool,Dark Blue,White Tee,Brown,,,71,,35,Regular,65,53,10310.352029947124,7214.0
319,Kong #319,Gold Smirk,Brown,Striped Tee,Brown,,,75,,51,Regular,33,39,10357.874266948891,5497.0
320,Kong #320,Ooh,Yellow,Tracksuit,Pink,,,50,,42,Wide Scar,38,53,10245.823216954544,9644.0
321,Kong #321,Regular,Purple,,Red,Purple Bandana,,50,,49,Closed,53,50,10218.802005651505,9961.0
322,Kong #322,Scream,Dark Blue,Shaolin Vest,Black,,,60,,56,Closed Scar,47,67,10265.077171174584,9100.0
323,Kong #323,Scream,Grey,RKL Tee,Sky Blue,Bowler,,57,,35,Wide Scar,55,45,10293.4355767217,7951.0
324,Kong #324,Regular,Pink,Hawaii Shirt,Brown,Red Bandana,,35,,64,Bloodshot,60,69,10334.821931368338,6258.0
325,Kong #325,Gold Smirk,Red,Trippy Tee,Pink,Blue Pigtails,,65,,53,Wide Scar,71,73,10435.867493896945,3788.0
326,Kong #326,Regular,Pink,Shaolin Vest,Grey,Tophat,Blue Shades,51,,54,Closed,43,30,10326.927669597948,6594.0
327,Kong #327,Saber Toothed,Grey,Striped Tee,Green,Blue Pigtails,,33,,88,Sad,63,67,11398.893139630263,590.0
328,Kong #328,Gold Saber Toothed,Yellow,Navy Suit,Brown,,Red Shades,18,,47,Wide Scar,71,28,10619.938414046248,2023.0
329,Kong #329,Saber Toothed,Light Blue,,Pink,Blonde Bun,,54,,36,Sad,56,75,10356.484284909155,5535.0
330,Kong #330,Tongue Out,Purple,Biker Jacket,Pink,,,45,,55,Angry,81,60,10508.507167329084,2905.0
331,Kong #331,Shows Teeth,Grey,Cheetah Dego Tee,Green,Ski Glasses,,43,,59,Bloodshot,15,69,10745.911138393478,1348.0
332,Kong #332,Saber Toothed,Grey,Yellow Suit,Pink,Cap Forward,3D Glasses,68,,71,Wide,59,43,10420.598681702164,4022.0
333,Kong #333,Saber Toothed,Dark Blue,,White Noise,,,65,,56,Angry Scar,50,55,10244.087988267718,9672.0
334,Kong #334,Shows Teeth,Pink,Biker Jacket,Brown,,Broken Glasses,72,,30,Closed,35,42,10373.377494067045,5050.0
335,Kong #335,Tongue Out,Brown,White Tee,Brown,Horse Jockey Hat,,66,,44,Angry Wink,38,36,10298.992237685168,7696.0
336,Kong #336,Kiss,Light Blue,Fusion Gi,Black,Green Beret,,32,,65,Wide Scar,52,48,10333.798178249672,6306.0
337,Kong #337,Regular,Light Grey,Hawaii Shirt,Pink,Horse Jockey Hat,,93,,37,Closed,38,59,11913.0447598645,255.0
338,Kong #338,Shows Teeth,Pink,Hawaii Shirt,Grey,Winter Hat,,43,,50,Bloodshot,47,62,10264.54801008551,9118.0
339,Kong #339,Scream,Brown,Striped Tee,White Noise,,,47,,59,Regular,59,56,10218.871937757072,9960.0
340,Kong #340,Cigar,Gold,Cheetah Dego Tee,Brown,Bowler,,19,,47,Angry Wink,52,19,10913.500784719217,1016.0
341,Kong #341,Missing Teeth,Cyan,RKL Tee,Pink,Blue Pigtails,,39,,29,Regular,59,35,10374.432997487935,5010.0
342,Kong #342,Kiss,Gold,,Red,Green Beret,Vibe Glasses,38,,46,Closed,29,51,10550.223943159288,2482.0
343,Kong #343,Regular,Purple,Shirt And Tie,Pink,Beanie,,73,,65,Wide,71,27,10474.351709011096,3291.0
344,Kong #344,Kiss,Grey,Shaolin Vest,White Noise,RKL Cap Forward,Gem Earring,44,,77,Closed Scar,64,61,10491.113536600134,3091.0
345,Kong #345,Ooh,Dark Blue,Green Kimono,Brown,Ski Glasses,Vibe Glasses,36,,19,Closed,60,41,10540.782624773481,2584.0
346,Kong #346,Gold Smirk,Cyan,White Tee,Pink,RKL Cap Forward,3D Glasses,14,,14,Sad,53,34,11008.826894223823,897.0
347,Kong #347,Scream,Red,Lab Coat,Grey,,,38,,84,Wide,59,50,10634.6294288693,1943.0
348,Kong #348,Saber Toothed,Cyan,,Brown,,,42,,56,Sad,50,59,10214.294460081966,9976.0
349,Kong #349,Gold Saber Toothed,Pink,White Tee,Grey,,,100,,69,Angry,34,56,11691.32086608227,362.0
350,Kong #350,Gold Scream,Brown,Tracksuit,Pink,Beanie,,35,,44,Angry Wink,42,60,10295.19995415837,7877.0
351,Kong #351,Scream,Light Grey,,Pink,RKL Cap Sideways,Gold Stud,46,,40,Angry,62,50,10301.12574327319,7607.0
352,Kong #352,Regular,Gold,,Red,Cap Forward,,81,,34,Wide Scar,65,71,10823.390349179277,1154.0
353,Kong #353,Drool,Grey,Biker Jacket,Red,Chopsticks Bun,,37,,35,Angry Wink,31,78,10486.858261226334,3132.0
354,Kong #354,Regular,Yellow,Striped Tee,Red,RKL Cap Forward,,95,,58,Regular,58,75,13649.672461935139,56.0
355,Kong #355,Saber Toothed,Grey,RKL Tee,Grey,Blonde Bun,,56,,50,Closed Scar,45,40,10290.569681891622,8075.0
356,Kong #356,Gold Scream,Light Grey,Biker Jacket,Green,,,50,,66,Wide Scar,52,18,10505.099657503166,2937.0
357,Kong #357,Tongue Out,Cyan,Trippy Tee,Green,,Gold Stud,35,,48,Wide Scar,35,39,10324.5086517532,6687.0
358,Kong #358,Ooh,Purple,Fusion Gi,Sky Blue,Red Bandana,3D Glasses,28,,51,Wide Scar,51,51,10348.16963697364,5817.0
359,Kong #359,Drool,Red,Cheetah Dego Tee,Black,RKL Cap Forward,,46,,75,Bloodshot,37,52,10389.76572981817,4622.0
360,Kong #360,Drool,Brown,,Grey,,Vibe Glasses,47,,37,Closed,58,52,10257.860648451186,9341.0
361,Kong #361,Missing Teeth,Grey,,Red,Blue Pigtails,,51,,72,Sad,36,48,10322.022433563876,6778.0
362,Kong #362,Shows Teeth,Red,,Pink,,,82,,50,Bloodshot,59,49,10538.432467230727,2605.0
363,Kong #363,Regular,Grey,Shirt And Tie,Grey,,,43,,40,Closed,53,36,10234.036224261032,9834.0
364,Kong #364,Drool,Red,Shirt And Tie,Brown,Bowler,,58,,73,Closed,28,67,10434.293883352439,3816.0
365,Kong #365,Referee,Dark Blue,White Tee,Pink,,,76,,61,Regular,34,36,10407.155269696394,4254.0
366,Kong #366,Gold Saber Toothed,Dark Blue,,Black,,,34,,49,Regular,46,40,10239.372677164622,9755.0
367,Kong #367,Saber Toothed,Dark Blue,Hawaii Shirt,White Noise,Ski Glasses,,75,,57,Wide,52,36,10387.059767227764,4696.0
368,Kong #368,Regular,Grey,Hawaii Shirt,Red,RKL Cap Forward,,32,,50,Sad,40,50,10282.809414652853,8396.0
369,Kong #369,Scream,Purple,Red Kimono,Black,,Vibe Glasses,27,,64,Regular,68,60,10392.321327188696,4574.0
370,Kong #370,Regular,Grey,Dego Tee Blooded,Grey,Beanie,Monocle,46,,68,Regular,35,39,10332.501775897485,6354.0
371,Kong #371,Regular,Dark Blue,,Red,,Red Shades,42,,47,Wide,52,36,10223.655856160673,9932.0
372,Kong #372,Scream,Red,White Tee,Sky Blue,Ski Glasses,,6,,76,Angry Wink,21,37,11963.86925914029,233.0
373,Kong #373,Gold Scream,Grey,Hawaii Shirt,Brown,Cap Forward,,56,,57,Angry,19,80,10736.434399846476,1394.0
374,Kong #374,Ooh,Gold,White Tee,Black,,Blue Shades,84,,40,Regular,36,34,10846.640762733588,1105.0
375,Kong #375,Tongue Out,Light Blue,Fusion Gi,Grey,RKL Cap Sideways,,52,,41,Closed Scar,59,34,10312.581409205428,7123.0
376,Kong #376,Shows Teeth,Red,Shirt And Tie,Brown,,,62,,53,Regular,75,27,10414.845241263205,4123.0
377,Kong #377,Drool,Yellow,Cyan Jersey,Pink,,Blue Shades,40,,36,Wide,49,72,10327.498246625784,6566.0
378,Kong #378,Regular,Pink,Dress,Black,Green Beret,,45,,48,Regular,74,39,10339.613186168182,6096.0
379,Kong #379,Regular,Light Grey,Cheetah Dego Tee,Green,,,54,,70,Wide,66,43,10313.864393630842,7085.0
380,Kong #380,Regular,Light Blue,,Black,Beanie,,48,,25,Bloodshot,55,64,10336.517132654992,6197.0
381,Kong #381,Cigar,Light Grey,Trippy Tee,Grey,Beanie,,62,,88,Wide Scar,83,44,11742.812848973681,334.0
382,Kong #382,Regular,Light Grey,,Grey,Tophat,,47,,60,Angry,58,59,10260.153370499478,9262.0
383,Kong #383,Saber Toothed,Yellow,Shirt And Tie,Sky Blue,,,40,,57,Closed Scar,49,70,10304.537867952842,7454.0
384,Kong #384,Shows Teeth,Light Grey,Dego Tee Blooded,Brown,,,49,,28,Wide,68,74,10381.636848258282,4837.0
385,Kong #385,Tongue Out,Gold,,Brown,,,57,,48,Angry,47,48,10430.56377458713,3880.0
386,Kong #386,Saber Toothed,Yellow,Cyan Jersey,Sky Blue,Red Bandana,,74,,49,Wide,51,33,10351.3720659668,5707.0
387,Kong #387,Regular,Purple,Dress,Red,Blonde Bun,Vibe Glasses,24,,49,Angry Wink,65,64,10409.919809658617,4208.0
388,Kong #388,Gold Saber Toothed,Dark Blue,Shaolin Vest,Grey,Russian Cap,,29,,59,Wide,41,31,10365.229882322297,5266.0
389,Kong #389,Drool,Purple,White Tee,Brown,Cap Forward,,66,,53,Wide,40,37,10295.16357740626,7878.0
390,Kong #390,Saber Toothed,Red,Navy Suit,Black,,,20,,58,Closed,45,51,10481.981253360696,3188.0
391,Kong #391,Ooh,Yellow,Cheetah Dego Tee,Red,,Gem Earring,73,,26,Closed Scar,44,22,10578.599597315044,2280.0
392,Kong #392,Drool,Light Grey,Green Kimono,Black,King Band,,61,,67,Wide,46,62,10355.78670099584,5552.0
393,Kong #393,Diamond Teeth,Purple,Space Suit,Hyper Cat,Mamba Band,,50,,11,Angry,54,12,12522.901528710041,130.0
394,Kong #394,Tongue Out,Dark Blue,Dego Tee Blooded,Grey,RKL Cap Sideways,,24,,38,Angry,41,54,10354.028122816931,5608.0
395,Kong #395,Ooh,Light Grey,Shaolin Vest,Green,Beanie,,51,,60,Closed,60,67,10279.582538695357,8526.0
396,Kong #396,Ooh,Light Grey,Fusion Gi,Grey,,,37,,33,Wide Scar,50,49,10286.226771799738,8265.0
397,Kong #397,Shows Teeth,Dark Blue,Dego Tee Blooded,Sky Blue,Blonde Bun,,53,,61,Regular,44,60,10247.769264506154,9596.0
398,Kong #398,Missing Teeth,Light Blue,Shaolin Vest,Grey,,,43,,36,Wide,7,67,12239.952929284178,174.0
399,Kong #399,Ooh,Yellow,Cheetah Dego Tee,Pink,Red Bandana,Blue Shades,60,,45,Wide,64,65,10328.260075002445,6525.0
400,Kong #400,Ooh,Yellow,Shaolin Vest,Black,RKL Cap Forward,Vibe Glasses,69,,50,Wide,71,26,10439.26433480457,3747.0
401,Kong #401,Drool,Yellow,Striped Tee,White Noise,RKL Cap Forward,,76,,64,Angry Wink,46,67,10415.609511712037,4110.0
402,Kong #402,Shows Teeth,Light Blue,,Red,,,82,,21,Angry,25,34,10839.980684631471,1115.0
403,Kong #403,Kiss,Cyan,Hawaii Shirt,Sky Blue,Tophat,Vibe Glasses,58,,57,Regular,56,42,10314.707122103742,7051.0
404,Kong #404,Kiss,Red,Cyan Jersey,Brown,,,72,,3,Angry Scar,42,57,11693.434622738181,359.0
405,Kong #405,Kiss,Cyan,Fusion Gi,Red,,,63,,24,Wide,66,33,10392.165846207787,4576.0
406,Kong #406,Kiss,Brown,Biker Jacket,White Noise,,Exotic Earring,36,,66,Closed Scar,33,51,10351.75302742423,5697.0
407,Kong #407,Saber Toothed,Cyan,White Tee,Black,Bowler,,16,,64,Wide Scar,37,30,10750.458750671463,1334.0
408,Kong #408,Gold Smirk,Purple,Biker Jacket,Red,,,28,,44,Regular,50,55,10278.538831689082,8569.0
409,Kong #409,Cigar,Brown,Shirt And Tie,Black,Purple Bandana,Red Shades,48,,35,Closed Scar,20,41,10554.43106774333,2441.0
410,Kong #410,Saber Toothed,Grey,Shaolin Vest,Sky Blue,Beanie,,37,,47,Wide Scar,20,54,10490.987778173761,3093.0
411,Kong #411,Regular,Grey,Trippy Tee,Pink,Cap Forward,,66,,42,Closed,53,30,10301.736503042017,7572.0
412,Kong #412,Scream,Red,Shirt And Tie,Green,RKL Cap Forward,,60,,67,Angry,38,45,10296.8046658051,7801.0
413,Kong #413,Gold Smirk,Light Grey,Trippy Tee,Grey,,,67,,31,Angry Scar,53,56,10299.43604839288,7673.0
414,Kong #414,Regular,Red,Tracksuit,Grey,,,74,,43,Sad,30,45,10353.100288679389,5651.0
415,Kong #415,Scream,Pink,Trippy Tee,Brown,Beanie,,19,,32,Wide,23,36,10603.24996295703,2127.0
416,Kong #416,Gold Smirk,Light Blue,RKL Tee,White Noise,RKL Cap Sideways,,36,,62,Wide Scar,42,37,10327.703854088126,6551.0
417,Kong #417,Referee,Brown,Hawaii Shirt,Grey,,,17,,26,Angry,52,61,10687.120813474425,1637.0
418,Kong #418,Scream,Grey,Navy Suit,Brown,,,22,,74,Wide,60,53,10428.885787648507,3904.0
419,Kong #419,Tongue Out,Light Grey,Biker Jacket,Black,Purple Bandana,,48,,40,Bloodshot,58,38,10275.90844968354,8667.0
420,Kong #420,Full Beard,Light Blue,Hawaii Shirt,Grey,Purple Bandana,,35,,46,Wide,39,48,10280.669159229847,8483.0
421,Kong #421,Regular,Purple,White Tee,Brown,,Vibe Glasses,53,,53,Wide,0,43,11188.574533973995,778.0
422,Kong #422,Gold Scream,Yellow,White Tee,Sky Blue,Beanie,,35,,34,Regular,65,70,10366.159405093622,5236.0
423,Kong #423,Gold Smirk,Yellow,,Red,RKL Cap Forward,,55,,33,Angry,40,30,10296.664901663666,7809.0
424,Kong #424,Scream,Grey,RKL Tee,White Noise,Chopsticks Bun,,43,,47,Closed,36,49,10299.015257611298,7695.0
425,Kong #425,Tongue Out,Light Blue,Red Kimono,Red,Bowler,,56,,72,Angry,48,48,10334.242293453177,6284.0
426,Kong #426,Tongue Out,Cyan,Dego Tee Blooded,Red,Ski Glasses,,57,,30,Angry,65,48,10326.392443663026,6607.0
427,Kong #427,Gold Smirk,Brown,Cyan Jersey,Grey,,,45,,82,Closed,47,40,10572.122942513157,2321.0
428,Kong #428,Tongue Out,Red,,Brown,RKL Cap Forward,Vibe Glasses,49,,66,Angry,66,26,10362.24595655138,5366.0
429,Kong #429,Regular,Pink,Fusion Gi,Grey,,,51,,28,Angry,55,35,10301.590380759093,7583.0
